ID,CollectorID,Start,End,DateTimePark,Lot,OtherLot,ResidenceBerk,ResidencenonBerk,Destination,OtherDest,boating,swim,wildlifeviewing,sightseeingphoto,dining,dogwalking,charterfishing,shorelinefishing,cruise,picnic,playground,biking,walking,running,OtherUse,Freq,RareFreq,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Duration,GroupNumber,NormallyPark,Near,How,HowFar,Cancel,IdeaBike,IdeaUberLyft,IdeaMoBusStops,IdeaMoBusTrips,IdeaRealTime,IdeaShuttle,IdeaShared,IdeaPaid,IdeaValet,IdeaDriveOnly,OtherIdea,Comments,Age,RaceEthnicity,OtherRE,HispLat,Income,inclevel,inclow,inc2,parkdate,DATE,TIME,scove,ecove,skatesn,olot,de,spincir,spinway,marinb,jk,lm,sw199,swst,fg,launch,shore,southfee,south,north,area,location
118616263439,455724983,2024-05-30T16:06:23Z,2024-05-30T16:08:51Z,05/30/2024 01:40 PM,Spinnaker Circle,NA,From Outside Berkeley (please specify the City/Town),N/A,Park: Cesar Chavez Park,NA,NA,NA,wildlife viewing,sightseeing/photography,dining,dog walking,NA,NA,NA,picnicking,NA,biking,walking,NA,NA,Less than once a month,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Less than an hour,2,No,Yes,I found parking quickly near my destination.,10,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,Depends on time,50-59,American Indian and Alaska Native alone,NA,No,NA,NA,NA,NA,2024-05-30T08:40:00Z,2024-05-30,01:40 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
118616261996,455724983,2024-05-30T16:04:39Z,2024-05-30T16:06:17Z,05/30/2024 01:30 PM,Spinnaker Circle,NA,From Outside Berkeley (please specify the City/Town),N/A,Park: Cesar Chavez Park,NA,NA,NA,wildlife viewing,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a month,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,NA,1-2 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,10,Yes,Secure Bike Parking and Improved Bike Paths,Uber/Lyft pick up and drop off locations,Additional bus stops for AC Transit,More frequent AC Transit bus service,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,Valet Parking during busy times,I will only drive to Waterfront,NA,NA,60-69,White alone,NA,No,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-05-30T08:30:00Z,2024-05-30,01:30 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
118616259525,455724983,2024-05-30T16:01:16Z,2024-05-30T16:04:34Z,06/06/2024 02:30 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),N/A,Adventure Playground,NA,NA,NA,wildlife viewing,sightseeing/photography,dining,NA,NA,NA,NA,NA,playground,biking,walking,running,NA,Less than once a month,NA,NA,NA,NA,NA,NA,Saturday,Sunday,2-4 hours,1,No,Yes,I found parking quickly near my destination.,5,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,Remote Parking with Free Shuttle Service,NA,Paid Parking during the busiest times,NA,NA,NA,NA,40-49,White alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-06-06T09:30:00Z,2024-06-06,02:30 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
118616256063,455724983,2024-05-30T15:56:47Z,2024-05-30T16:01:12Z,04/06/2024 03:00 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),N/A,Park: Cesar Chavez Park,NA,NA,NA,wildlife viewing,sightseeing/photography,dining,NA,NA,NA,NA,picnicking,playground,biking,walking,running,NA,Less than once a month,NA,NA,NA,NA,NA,NA,Saturday,Sunday,2-4 hours,2,Yes,Yes,I found parking quickly near my destination.,10,No,Secure Bike Parking and Improved Bike Paths,NA,Additional bus stops for AC Transit,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,Valet Parking during busy times,I will only drive to Waterfront,NA,NA,40-49,Other (please specify),Asian/White,NA,"$175,000-$199,999","$175,000-$199,999",0,>=$75k,2024-04-06T10:00:00Z,2024-04-06,03:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
118616254044,455724983,2024-05-30T15:54:33Z,2024-05-30T15:56:42Z,05/30/2024 02:25 PM,South Cove East,NA,East of Shattuck Street,NA,Cal Adventures,NA,sailing/boating,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,NA,NA,NA,NA,NA,Saturday,Sunday,1-2 hours,2,Yes,Yes,I found parking quickly near my destination.,10,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,NA,30-39,White alone,NA,No,"$0-$24,999","$0-$24,999",1,<$75k,2024-05-30T09:25:00Z,2024-05-30,02:25 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
118616251754,455724983,2024-05-30T15:51:42Z,2024-05-30T15:54:28Z,05/30/2024 02:40 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),N/A,Adventure Playground,NA,sailing/boating,NA,NA,sightseeing/photography,NA,dog walking,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely (please specify time of year),2x per year,NA,NA,NA,NA,NA,Saturday,Sunday,2-4 hours,2,Yes,Yes,I found parking quickly near my destination.,10,No,Secure Bike Parking and Improved Bike Paths,Uber/Lyft pick up and drop off locations,NA,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,NA,NA,NA,NA,40-49,Asian alone,NA,No,"$125,000-$149,999","$125,000-$149,999",0,>=$75k,2024-05-30T09:40:00Z,2024-05-30,02:40 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
118616242980,455724983,2024-05-30T15:38:33Z,2024-05-30T15:51:28Z,04/04/2024 03:00 PM,South Cove East,NA,West of Shattuck Street,NA,NA,NA,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,playground,NA,walking,NA,NA,A few times a month,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Less than an hour,2,Yes,No,"I found a parking space that was away from my destination, and I had to drive around to find it.",10,Yes,NA,NA,NA,NA,Real-time parking information and wayfinding,NA,NA,NA,Valet Parking during busy times,NA,NA,NA,60-69,NA,NA,NA,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-04-04T10:00:00Z,2024-04-04,03:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
118615073922,455724983,2024-05-29T09:28:52Z,2024-05-29T10:13:31Z,04/06/2024 01:10 PM,Spinnaker Circle,NA,From Outside Berkeley (please specify the City/Town),N/A,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Rarely (please specify time of year),2 times per week,NA,NA,Wednesday,NA,NA,Saturday,NA,Less than an hour,2,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black or African American alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-04-06T08:10:00Z,2024-04-06,01:10 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
118615069477,455724983,2024-05-29T09:23:50Z,2024-05-29T09:26:34Z,04/06/2024 02:25 PM,Spinnaker Circle,NA,From Outside Berkeley (please specify the City/Town),N/A,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Rarely (please specify time of year),2 times per week,NA,NA,Wednesday,NA,NA,Saturday,NA,Less than an hour,2,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50-59,White alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-04-06T09:25:00Z,2024-04-06,02:25 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
118615065930,455724983,2024-05-29T09:18:19Z,2024-05-29T09:21:37Z,05/29/2024 01:45 PM,Spinnaker Circle,NA,From Outside Berkeley (please specify the City/Town),N/A,Park: Cesar Chavez Park,NA,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,picnicking,NA,NA,walking,NA,NA,Rarely (please specify time of year),once per 3 months,NA,NA,NA,NA,NA,Saturday,Sunday,Less than an hour,3+,Yes,Yes,I found parking quickly near my destination.,10,No,Secure Bike Parking and Improved Bike Paths,Uber/Lyft pick up and drop off locations,NA,NA,NA,NA,"Shared Mobility Services, i.e. scooters and e-bikes",Paid Parking during the busiest times,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-29T08:45:00Z,2024-05-29,01:45 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
118615062106,455724983,2024-05-29T09:08:21Z,2024-05-29T09:18:05Z,04/06/2024 02:15 PM,Spinnaker Circle,NA,East of Shattuck Street,NA,Park: Cesar Chavez Park,NA,NA,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,walking,NA,beauty,A few times a week,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,2-4 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,15,Yes,Secure Bike Parking and Improved Bike Paths,Uber/Lyft pick up and drop off locations,NA,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,"Shared Mobility Services, i.e. scooters and e-bikes",Paid Parking during the busiest times,NA,NA,NA,NA,70 or older,White alone,NA,No,NA,NA,NA,NA,2024-04-06T09:15:00Z,2024-04-06,02:15 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
118614515033,455724983,2024-05-28T16:58:09Z,2024-05-28T17:01:20Z,04/06/2024 12:44 PM,Spinnaker Circle,NA,West of Shattuck Street,NA,Other (specify),whole Marina,sailing/boating,NA,wildlife viewing,sightseeing/photography,dining,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,A few times a week,NA,NA,NA,NA,NA,NA,NA,NA,2-4 hours,3+,No,No,I found parking quickly near my destination.,5,NA,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,* No fees   * return lordship parking -no ferry,70 or older,White alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-04-06T19:44:00Z,2024-04-06,12:44 PM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
118614514455,455724983,2024-05-28T16:50:14Z,2024-05-28T16:57:23Z,04/06/2024 02:20 PM,Spinnaker Circle,NA,From Outside Berkeley (please specify the City/Town),N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-06T09:20:00Z,2024-04-06,02:20 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
118614509711,455724983,2024-05-28T16:45:39Z,2024-05-28T16:50:03Z,04/06/2024 12:25 PM,Spinnaker Circle,NA,From Outside Berkeley (please specify the City/Town),N/A,Park: Cesar Chavez Park,NA,NA,NA,wildlife viewing,sightseeing/photography,dining,NA,NA,NA,NA,NA,NA,NA,walking,NA,NA,Rarely (please specify time of year),1-2 times per year,NA,NA,NA,NA,NA,NA,NA,Less than an hour,2,Yes,Yes,I found parking quickly near my destination.,10,No,Secure Bike Parking and Improved Bike Paths,Uber/Lyft pick up and drop off locations,Additional bus stops for AC Transit,More frequent AC Transit bus service,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,"Shared Mobility Services, i.e. scooters and e-bikes",Paid Parking during the busiest times,NA,NA,NA,NA,30-39,American Indian and Alaska Native alone,NA,Yes,NA,NA,NA,NA,2024-04-06T19:25:00Z,2024-04-06,12:25 PM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,1,north,Spinnaker Circle
118614502418,455724983,2024-05-28T16:35:19Z,2024-05-28T16:37:27Z,05/06/2024 12:20 PM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),Santa Rosa,Other (specify),South Cove Windsurfing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Windsurfing,A few times a week,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,4-8 hours,Drove Alone,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-06T19:20:00Z,2024-05-06,12:20 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
118614500702,455724983,2024-05-28T16:32:57Z,2024-05-28T16:34:49Z,04/06/2024 01:56 PM,Seawall Drive (Street),NA,From Outside Berkeley (please specify the City/Town),San Pablo City,Seawall Drive,NA,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,picnicking,NA,NA,NA,NA,NA,A few times a week,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,8+ hours,2,Yes,No,I found parking quickly near my destination.,10,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,NA,18-29,Black or African American alone,NA,No,"$0-$24,999","$0-$24,999",1,<$75k,2024-04-06T08:56:00Z,2024-04-06,01:56 AM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,south,Seawall Drive (Street)
118614499723,455724983,2024-05-28T16:31:18Z,2024-05-28T16:32:53Z,04/06/2024 01:42 PM,Seawall Drive (Street),NA,West of Shattuck Street,NA,Seawall Drive,NA,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,About once a week,NA,NA,NA,NA,NA,NA,Saturday,Sunday,1-2 hours,2,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,want to park my own car close,NA,40-49,Black or African American alone,NA,No,"$0-$24,999","$0-$24,999",1,<$75k,2024-04-06T08:42:00Z,2024-04-06,01:42 AM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,south,Seawall Drive (Street)
118614498422,455724983,2024-05-28T16:28:31Z,2024-05-28T16:30:56Z,04/06/2024 01:20 PM,Skates/N Lot,NA,From Outside Berkeley (please specify the City/Town),Albany,Restaurant: Skates on the Bay,NA,NA,NA,NA,NA,dining,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,For special events,NA,NA,NA,NA,NA,Friday,Saturday,NA,2-4 hours,2,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-06T08:20:00Z,2024-04-06,01:20 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,Skates/N Lot
118614496018,455724983,2024-05-28T16:24:38Z,2024-05-28T16:28:27Z,04/04/2024 01:05 PM,Skates/N Lot,NA,From Outside Berkeley (please specify the City/Town),Pinole,Restaurant: Skates on the Bay,NA,NA,NA,NA,NA,dining,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Once a month,NA,NA,NA,NA,NA,NA,Saturday,NA,2-4 hours,3+,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,NA,NA,NA,NA,60-69,Black or African American alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-04-04T08:05:00Z,2024-04-04,01:05 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,Skates/N Lot
118614493938,455724983,2024-05-28T16:21:56Z,2024-05-28T16:24:27Z,04/04/2024 12:30 PM,O Lot,NA,East of Shattuck Street,NA,Other (specify),O Dock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Visit friend ""O' dock",A few times a month,NA,NA,NA,NA,NA,NA,Saturday,Sunday,4-8 hours,1,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,NA,NA,NA,NA,50-59,White alone,NA,No,"$75,000-$99,999","$75,000-$99,999",0,>=$75k,2024-04-04T19:30:00Z,2024-04-04,12:30 PM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
118614488732,455724983,2024-05-28T16:11:30Z,2024-05-28T16:21:53Z,04/04/2024 12:30 PM,O Lot,NA,From Outside Berkeley (please specify the City/Town),Martinez,Other (specify),O Dock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Visit friends boat,A few times a month,NA,NA,NA,NA,NA,NA,Saturday,Sunday,4-8 hours,2,Yes,Yes,I found parking quickly near my destination.,10,No,NA,NA,NA,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,NA,NA,NA,NA,60-69,White alone,NA,No,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-04-04T19:30:00Z,2024-04-04,12:30 PM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
118614485294,455724983,2024-05-28T16:07:01Z,2024-05-28T16:11:55Z,04/06/2024 01:15 PM,O Lot,NA,From Outside Berkeley (please specify the City/Town),Antioch,Other (specify),O Dock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yacht Club,For special events,NA,NA,NA,NA,NA,NA,Saturday,Sunday,4-8 hours,3+,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,NA,NA,NA,NA,60-69,White alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-04-06T08:15:00Z,2024-04-06,01:15 AM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
118614482076,455724983,2024-05-28T16:00:05Z,2024-05-28T16:06:57Z,04/06/2024 01:25 PM,Other (please specify),Upper HSL,West of Shattuck Street,NA,Shorebird Nature Center,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,picnicking,NA,NA,NA,NA,NA,A few times a month,NA,NA,NA,NA,NA,NA,Saturday,Sunday,4-8 hours,3+,No,Yes,I found parking quickly near my destination.,3,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,NA,30-39,Asian alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-04-06T08:25:00Z,2024-04-06,01:25 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,0,0,0,other,199 Seawall Drive
118614479882,455724983,2024-05-28T15:56:41Z,2024-05-28T15:59:48Z,04/04/2024 01:40 PM,Seawall Drive (Street),NA,From Outside Berkeley (please specify the City/Town),El Cerrito,Seawall Drive,NA,NA,NA,NA,NA,NA,NA,NA,shoreline fishing,NA,NA,NA,NA,NA,NA,NA,Once a month,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,8+ hours,2,Yes,Yes,I found parking quickly near my destination.,10,No,NA,NA,NA,NA,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,NA,NA,NA,NA,18-29,Black or African American alone,NA,No,"$0-$24,999","$0-$24,999",1,<$75k,2024-04-04T08:40:00Z,2024-04-04,01:40 AM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,south,Seawall Drive (Street)
118614268875,455724983,2024-05-28T11:26:05Z,2024-05-28T11:29:58Z,04/04/2024 01:46 PM,Seawall Drive (Street),NA,West of San Pablo Avenue,NA,Seawall Drive,NA,NA,NA,NA,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,1-2 hours,2,Yes,Yes,I found parking quickly near my destination.,5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Want to park as close as I can,NA,18-29,White alone,NA,No,"$0-$24,999","$0-$24,999",1,<$75k,2024-04-04T08:46:00Z,2024-04-04,01:46 AM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,south,Seawall Drive (Street)
118614230894,455724983,2024-05-28T10:48:02Z,2024-05-28T10:48:34Z,04/06/2024 01:46 PM,Seawall Drive (Street),NA,West of San Pablo Avenue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-06T08:46:00Z,2024-04-06,01:46 AM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,1,0,south,Seawall Drive (Street)
118614221676,455724983,2024-05-28T10:38:11Z,2024-05-28T10:47:06Z,04/06/2024 02:05 PM,L&M lot,NA,East of Shattuck Street,NA,Other (specify),m dock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Visiting a boat person,A few times a month,NA,NA,NA,NA,NA,NA,Saturday,NA,4-8 hours,1,Yes,Yes,I found parking quickly near my destination.,NA,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,NA,18-29,White alone,NA,No,"$50,000-$74,999","$50,000-$74,999",1,<$75k,2024-04-06T09:05:00Z,2024-04-06,02:05 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1,0,south,L&M lot
118614218316,455724983,2024-05-28T10:31:50Z,2024-05-28T10:37:43Z,04/04/2024 02:30 PM,L&M lot,NA,West of Shattuck Street,NA,Other (specify),m Lot. Told its permit only lot,NA,NA,wildlife viewing,sightseeing/photography,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a month,NA,NA,NA,NA,NA,NA,Saturday,Sunday,Less than an hour,2,No,Yes,I found parking quickly near my destination.,5,No,NA,NA,Additional bus stops for AC Transit,More frequent AC Transit bus service,NA,NA,NA,NA,NA,NA,NA,NA,60-69,White alone,NA,No,"$100,000-$124,999","$100,000-$124,999",0,>=$75k,2024-04-04T09:30:00Z,2024-04-04,02:30 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1,0,south,L&M lot
118612295516,455724983,2024-05-24T16:02:48Z,2024-05-24T16:04:43Z,04/06/2024 02:20 AM,L&M lot,NA,West of Shattuck Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-04-06T09:20:00Z,2024-04-06,02:20 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,1,0,south,L&M lot
118605416806,455724983,2024-05-16T06:57:41Z,2024-05-16T07:04:15Z,05/16/2024 10:08 AM,South Cove East,NA,From Outside Berkeley (please specify the City/Town),Richmond,Cal Sailing Club,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,Monday,NA,Wednesday,NA,Friday,Saturday,Sunday,4-8 hours,1,Yes,Yes,"I found a parking space near my destination, but I had to drive around to find it.",9,Yes,NA,NA,NA,More frequent AC Transit bus service,Real-time parking information and wayfinding,Remote Parking with Free Shuttle Service,NA,NA,NA,I will only drive to Waterfront,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-16T17:08:00Z,2024-05-16,10:08 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
118591360649,455724983,2024-04-28T09:00:01Z,2024-04-28T09:05:00Z,04/26/2024 05:00 PM,O Lot,NA,From Outside Berkeley (please specify the City/Town),Emeryville,Berkeley Yacht Club,NA,sailing/boating,NA,NA,NA,dining,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A few times a week,NA,NA,Tuesday,NA,NA,Friday,Saturday,NA,2-4 hours,Drove Alone,Yes,Yes,"I found a parking space near my destination, but I had to drive around to find it.",5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,I will only drive to Waterfront,NA,Why are you allowing the roadway to deteriorate so badly? Why didn't you repave it all? Is this an experiment in how to properly show a lack of pride?,60-69,Black or African American alone,NA,No,"$25,000-$49,999","$25,000-$49,999",1,<$75k,2024-04-26T12:00:00Z,2024-04-26,05:00 AM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
118586349464,455724983,2024-04-21T17:01:05Z,2024-04-21T17:05:19Z,04/21/2024 05:00 PM,O Lot,NA,West of San Pablo Avenue,NA,Berkeley Yacht Club,NA,sailing/boating,NA,NA,NA,NA,dog walking,NA,NA,NA,NA,NA,NA,walking,NA,NA,Every day,NA,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,8+ hours,Drove Alone,Yes,Yes,"I found a parking space near my destination, but I had to drive around to find it.",5,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The parking lots need to be repaved and the weed overgrowth around the marina is out of control,50-59,White alone,NA,No,"$200,000 and up","$200,000 and up",0,>=$75k,2024-04-21T12:00:00Z,2024-04-21,05:00 AM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,south,O Lot
118583059308,455724983,2024-04-16T22:01:59Z,2024-04-16T22:23:08Z,04/12/2024 06:00 AM,South Cove East,NA,West of Shattuck Street,NA,Cal Adventures,NA,sailing/boating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boating Center Employee,A few times a week,NA,Monday,NA,NA,Thursday,Friday,Saturday,Sunday,4-8 hours,Drove Alone,Yes,Yes,I found parking quickly near my destination.,2,No,Secure Bike Parking and Improved Bike Paths,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Although many of the above solutions might make sense for other waterfront users, I need easy acess to parking, as I am an employee of Cal Adventures and Cal Sailing Club. I have lots of equipment (Sails, rigging components, clothing) to transport, which would be impractical and injurious to transport for long distances, especially considering I suffer from arthritis and lower back pain. I do bike to the South Sailing basin when I do not have to transport heavy loads, but making parking more difficult/expensive for me would be detrimental to my work.",NA,NA,NA,NA,NA,NA,NA,NA,2024-04-12T13:00:00Z,2024-04-12,06:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,south,South Cove East
